run_id,pr_number,changed_lines_mapped,status,coverable_changed_lines,random_energy_to_80cov_J,random_energy_to_90cov_J,random_energy_to_95cov_J,random_energy_to_100cov_J,greedy_cov_per_second_energy_to_80cov_J,greedy_cov_per_second_energy_to_90cov_J,greedy_cov_per_second_energy_to_95cov_J,greedy_cov_per_second_energy_to_100cov_J,greedy_cov_per_joule_energy_to_80cov_J,greedy_cov_per_joule_energy_to_90cov_J,greedy_cov_per_joule_energy_to_95cov_J,greedy_cov_per_joule_energy_to_100cov_J
14079232967,4515,60,ok,60,76764.42183333336,113221.0148,128373.13826666669,159516.48673333335,422.94700000000006,534.672,661.197,1028.16,422.947,534.672,661.197,1028.16
14076846087,4463,0,skip_no_changed_lines,0,,,,,,,,,,,,
14071114316,4463,0,skip_no_changed_lines,0,,,,,,,,,,,,
14070834878,4515,60,ok,60,76764.42183333336,113221.0148,128373.13826666669,159516.48673333335,422.94700000000006,534.672,661.197,1028.16,422.947,534.672,661.197,1028.16
14070814347,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
14069901820,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
14068701068,4513,0,skip_no_changed_lines,0,,,,,,,,,,,,
14067069148,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
14066558119,4463,0,skip_no_changed_lines,0,,,,,,,,,,,,
14065714798,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
14063635268,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
14063612608,4508,0,skip_no_changed_lines,0,,,,,,,,,,,,
14063445137,4514,3,ok,3,84658.79446666667,84658.79446666667,84658.79446666667,84658.79446666667,483.34,483.34,483.34,483.34,483.34,483.34,483.34,483.34
14055532816,4463,0,skip_no_changed_lines,0,,,,,,,,,,,,
14055169704,4515,60,ok,60,76764.42183333336,113221.0148,128373.13826666669,159516.48673333335,422.94700000000006,534.672,661.197,1028.16,422.947,534.672,661.197,1028.16
14053609715,4516,2,ok,2,95481.78243333334,95481.78243333334,95481.78243333334,95481.78243333334,116.683,116.683,116.683,116.683,116.683,116.683,116.683,116.683
14050665268,4515,60,ok,60,76764.42183333336,113221.0148,128373.13826666669,159516.48673333335,422.94700000000006,534.672,661.197,1028.16,422.947,534.672,661.197,1028.16
14046159427,4514,3,ok,3,84658.79446666667,84658.79446666667,84658.79446666667,84658.79446666667,483.34,483.34,483.34,483.34,483.34,483.34,483.34,483.34
14038959102,4516,2,ok,2,95481.78243333334,95481.78243333334,95481.78243333334,95481.78243333334,116.683,116.683,116.683,116.683,116.683,116.683,116.683,116.683
14036276789,4514,3,ok,3,84658.79446666667,84658.79446666667,84658.79446666667,84658.79446666667,483.34,483.34,483.34,483.34,483.34,483.34,483.34,483.34
14027177811,4515,60,ok,60,76764.42183333336,113221.0148,128373.13826666669,159516.48673333335,422.94700000000006,534.672,661.197,1028.16,422.947,534.672,661.197,1028.16
14026479334,4514,3,ok,3,84658.79446666667,84658.79446666667,84658.79446666667,84658.79446666667,483.34,483.34,483.34,483.34,483.34,483.34,483.34,483.34
14023853491,4514,3,ok,3,84658.79446666667,84658.79446666667,84658.79446666667,84658.79446666667,483.34,483.34,483.34,483.34,483.34,483.34,483.34,483.34
14023644283,4514,3,ok,3,84658.79446666667,84658.79446666667,84658.79446666667,84658.79446666667,483.34,483.34,483.34,483.34,483.34,483.34,483.34,483.34
14022488736,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
14022475574,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
14013102959,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
14011934527,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
14011469424,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
14009912652,4513,0,skip_no_changed_lines,0,,,,,,,,,,,,
14007571397,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
14007566427,4513,0,skip_no_changed_lines,0,,,,,,,,,,,,
14007019165,4513,0,skip_no_changed_lines,0,,,,,,,,,,,,
14003291248,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
14002671385,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13983828960,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13983552087,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13974477921,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13971357679,4463,0,skip_no_changed_lines,0,,,,,,,,,,,,
13970386025,4507,34,ok,34,109065.91973333336,109065.91973333336,109065.91973333336,109065.91973333336,630.564,630.564,630.564,630.564,630.564,630.564,630.564,630.564
13966931746,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13959482470,4508,0,skip_no_changed_lines,0,,,,,,,,,,,,
13959356959,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13955125544,4508,0,skip_no_changed_lines,0,,,,,,,,,,,,
13950320614,4507,34,ok,34,109065.91973333336,109065.91973333336,109065.91973333336,109065.91973333336,630.564,630.564,630.564,630.564,630.564,630.564,630.564,630.564
13947174900,4506,0,skip_no_changed_lines,0,,,,,,,,,,,,
13940915682,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13940381389,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13936114819,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13935686166,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13914829582,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13910878050,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13910026404,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13904619650,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13904566537,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13902757438,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13888405150,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13887602074,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13882257599,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13878762574,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13878684915,4502,5,ok,5,331.26643333333334,112760.34580000001,112760.34580000001,112760.34580000001,46.126,46.126,46.126,46.126,46.126,46.126,46.126,46.126
13876452345,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13876233719,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13876131306,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13875150202,4424,1,ok,1,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13874848373,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,
13870454541,4500,0,skip_no_changed_lines,0,,,,,,,,,,,,
13868149696,4501,449,ok,449,118450.09683333336,138870.69113333334,153414.39640000003,184796.13326666676,1597.6429999999998,7130.542,9820.446999999998,23554.291999999998,1592.203,5261.659,8863.023999999998,23399.173
13867459130,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13866170071,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13864932466,4500,0,skip_no_changed_lines,0,,,,,,,,,,,,
13862062822,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13860856478,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13858113254,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13855183146,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13852749125,4498,4,ok,4,69282.3837666667,69282.3837666667,69282.3837666667,69282.3837666667,123.057,123.057,123.057,123.057,123.057,123.057,123.057,123.057
13851381977,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13848595556,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13848376940,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13845597486,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13842110988,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13841011503,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13835973640,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13831542511,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13831393066,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13830402319,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13830070942,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,
13830010365,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13828869901,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,
13826632234,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,
13823852134,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13823811925,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,
13822680041,4496,0,skip_no_changed_lines,0,,,,,,,,,,,,
13822472041,4495,0,skip_no_changed_lines,0,,,,,,,,,,,,
13821005269,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13819898078,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13818882940,4494,0,skip_no_changed_lines,0,,,,,,,,,,,,
13818807294,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13816369354,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13815919731,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13809469205,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13799279199,4493,0,skip_no_changed_lines,0,,,,,,,,,,,,
13798788484,4494,0,skip_no_changed_lines,0,,,,,,,,,,,,
13786741747,4493,0,skip_no_changed_lines,0,,,,,,,,,,,,
13785215506,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13774873252,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13774788100,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13771023238,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13770180833,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13762429614,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13755915081,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13755615445,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13744479462,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,108.522,234.457,234.457,108.522,108.522,234.457,234.457
13744423113,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13744400722,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13744249976,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,108.522,234.457,234.457,108.522,108.522,234.457,234.457
13742266672,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13742200579,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,108.522,234.457,234.457,108.522,108.522,234.457,234.457
13726349249,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13726075718,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13715848649,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13711947934,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13710429002,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13708647356,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13705397537,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13703052234,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13703034976,4490,25,ok,25,115313.69440000002,137148.70290000003,152355.5536666667,158103.92280000003,235.97899999999998,471.864,471.864,590.3879999999999,231.95999999999998,471.864,471.864,590.3879999999999
13693767161,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13672632193,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13669067907,4490,25,ok,25,115313.69440000002,137148.70290000003,152355.5536666667,158103.92280000003,235.97899999999998,471.864,471.864,590.3879999999999,231.95999999999998,471.864,471.864,590.3879999999999
13668595308,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13668546316,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13668378019,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13667384838,4351,0,skip_no_changed_lines,0,,,,,,,,,,,,
13665138376,4490,25,ok,25,115313.69440000002,137148.70290000003,152355.5536666667,158103.92280000003,235.97899999999998,471.864,471.864,590.3879999999999,231.95999999999998,471.864,471.864,590.3879999999999
13644695246,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13644581106,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13644574608,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13640846710,4485,11,ok,11,111408.72209999998,111408.72209999998,111408.72209999998,111408.72209999998,631.093,631.093,631.093,631.093,631.093,631.093,631.093,631.093
13633959560,4483,0,skip_no_changed_lines,0,,,,,,,,,,,,
13617823211,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13601760135,4485,11,ok,11,111408.72209999998,111408.72209999998,111408.72209999998,111408.72209999998,631.093,631.093,631.093,631.093,631.093,631.093,631.093,631.093
13601590744,4485,11,ok,11,111408.72209999998,111408.72209999998,111408.72209999998,111408.72209999998,631.093,631.093,631.093,631.093,631.093,631.093,631.093,631.093
13588196506,4483,0,skip_no_changed_lines,0,,,,,,,,,,,,
13584491577,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13583127221,4482,3,ok,3,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13581339573,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13567588950,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13564199236,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13561591603,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13551206567,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13551043408,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13548514919,4481,34,ok,34,140620.4828666667,141797.73950000003,143479.8648666667,160871.07363333335,487.158,609.543,723.76,1522.75,482.073,602.904,717.121,1516.1109999999999
13547760681,4454,12,ok,12,64532.02413333336,64532.02413333336,64532.02413333336,64532.02413333336,114.217,114.217,114.217,114.217,114.217,114.217,114.217,114.217
13532267703,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13512340284,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13505877870,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13499287545,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13487985212,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13485744821,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13485651611,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13485609077,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13484997697,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13484825395,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13484590055,4479,2,ok,2,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,108.549,108.549,108.549,108.448,108.448,108.448,108.448
13470461198,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13468974989,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13465582131,4477,23,ok,23,128104.52606666672,139233.13713333334,159240.69216666667,160772.60276666665,668.3009999999999,1597.9569999999999,1597.9569999999999,1597.9569999999999,668.301,1597.9569999999999,1597.9569999999999,1597.9569999999999
13420870168,4351,0,skip_no_changed_lines,0,,,,,,,,,,,,
13397046099,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13395325370,4475,0,skip_no_changed_lines,0,,,,,,,,,,,,
13394716682,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13384037802,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13383872058,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13383639497,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13383427171,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13380711942,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13377848175,4456,457,ok,457,113379.08546666669,144150.06243333334,162461.11716666672,186819.64836666675,10521.594999999998,16499.785,21879.698000000004,34918.577000000005,8756.328999999998,14610.527000000002,21089.690000000002,34914.51200000001
13362528712,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13362441856,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13346679695,4467,81,ok,81,131955.65213333338,153708.5468333334,172219.5925,176126.78346666673,1126.661,1249.79,1373.407,1619.1979999999999,1118.064,1364.81,1490.841,1733.417
13343027418,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13339684577,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13339378457,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13338482227,4473,33,ok,33,80100.19646666669,118930.21226666668,141188.56863333334,159277.6417,340.657,460.948,705.1310000000001,930.768,340.657,460.948,705.1310000000001,930.768
13324312794,4467,81,ok,81,131955.65213333338,153708.5468333334,172219.5925,176126.78346666673,1126.661,1249.79,1373.407,1619.1979999999999,1118.064,1364.81,1490.841,1733.417
13320025028,154,0,skip_no_changed_lines,0,,,,,,,,,,,,
13319074183,4470,8,ok,8,141119.37776666667,141119.37776666667,141119.37776666667,141119.37776666667,369.281,369.281,369.281,369.281,367.144,367.144,367.144,367.144
